"config","type","n_obs","n_simulations","mcar","mar","mnar","outliers","DDC","m","R","k","(intercept)","X1","X2","X3"
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0280898959853217,0.0332863003309565,-0.0549224926887194,0.0127768882708117
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0254562831040434,0.04078407700146,-0.0420819835921828,0.0108440444703842
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0311227602972881,0.0354842830972076,-0.0471913631738181,0.014756692323586
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.030541674867046,0.038936798746638,-0.0393601027057598,0.0137010421207377
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0613034097929177,0.0812242841698444,-0.0629468633145169,-0.0614610909511059
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.066523771962148,0.0791881512174252,-0.0674362368903353,-0.0648246014219377
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0612342812466151,0.0811515921774782,-0.0630315087023327,-0.0619521441347123
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0638844348372764,0.0802864219118029,-0.0668511721467013,-0.0637725058711337
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0510897394519358,-0.00948327797557095,0.00203899693735429,-0.00655462297553918
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0451504572944488,-0.0136713749458868,0.00302076459313974,-0.0063259173196796
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0515319548609496,-0.0096652206095023,0.000129389615865532,-0.00640171819256429
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0457411076978585,-0.00630173838973475,0.00688425620634129,-0.00566154452914993
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0475925714128969,0.0669499406216894,0.00319335719322956,0.00789145102721272
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0471032882138595,0.0656598494171121,-0.00116868960410716,0.013487242132306
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0470852276686761,0.0663059993831373,-0.00258195961846321,0.00632506750132277
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0471991308545797,0.0701815329314986,0.00388291786496562,0.00713758107998988
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0374238199029442,0.0491064168868629,0.135392207170361,0.00230818212714364
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.042704706590196,0.0529342809525841,0.133684146038708,0.00166194950315044
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0375392456048728,0.0489786963305958,0.135680824019378,0.00233629799486375
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0378756984585355,0.0436652431676038,0.13254168513809,-0.000334736993703125
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0855199683234103,0.0708965297341791,0.0693739786284516,-0.0304606293836649
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0846412254505429,0.0720552572525363,0.0723886559714696,-0.0277667181603808
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0855446356041485,0.0708084142301611,0.0686260526357532,-0.0305032852035243
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0885303574803712,0.0773996741996512,0.0704665852393484,-0.0249983819478344
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0139793708344229,-0.0059088637864722,-0.0278772424915674,0.0201849926594174
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0113070327648319,-0.00244683211921455,-0.0352611979476085,0.0132608437014285
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0139486485979989,-0.00638255179983825,-0.025035362123019,0.0207994201342225
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0164838595578433,-0.00926724106942121,-0.026161420222294,0.0209031116867246
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0111927143226643,-0.0087070379603704,-0.1555067404436,-0.0221181843587957
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.00809012145659764,-0.00986608964207499,-0.15671902868696,-0.0192288954048474
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0130774032152519,-0.0109809322868232,-0.152110195606603,-0.0206885360264166
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.00950677402661826,-0.0136363478143423,-0.160194072616214,-0.0213175097349584
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0662574073644136,0.0833923690042689,0.0610653850842736,0.0655438933624602
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0665578570213061,0.0804366283051915,0.0683426965792455,0.0710202135813233
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0660461201792081,0.0835704233218656,0.0607830379312224,0.0653675434967181
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0648939533080332,0.0807976002531925,0.0696285954860917,0.0673337527262673
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0272262348799761,0.0370872522490095,-0.0115634096981188,0.0656038242661096
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0316454288843763,0.0366536572302639,-0.0190319466817689,0.0721995593449534
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0262417865569687,0.0392150254410275,-0.00909945418388813,0.0671342336018328
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0338138108859587,0.0409686885887523,-0.0129751798260043,0.0676493131763043
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0657356103761065,-0.116318782181575,-0.0275937409750039,-0.0710688493049044
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0671425363489499,-0.112676455508436,-0.0262930107768498,-0.0750074322075719
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0659974136675812,-0.116357800246267,-0.0274543451964228,-0.0711049984240104
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0683265504980117,-0.113585541993577,-0.0274412658038666,-0.0710671281849176
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0167501649413114,-0.0244783092855656,0.028068068172041,0.142825286086424
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0184573427123894,-0.0153067950358075,0.0319256538261252,0.15975224845838
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.017566261141318,-0.022515492372512,0.0282929163203093,0.147697817167973
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0154932343341727,-0.0168810057694131,0.0292372678224523,0.152005007232088
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.210779670749531,-0.0995434495379828,0.0418276617818284,-0.0298385017551809
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.211987712830594,-0.100646394870756,0.0438716775475049,-0.0323553239181426
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.210670805000178,-0.0990400743147078,0.0442113564951604,-0.0297800194960169
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.211162644752977,-0.100083125187323,0.0464081664987989,-0.0322150309579817
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0739972420603852,-0.0511569778369495,0.109205708005643,-0.0188509130627439
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0735632570888437,-0.0477816282760387,0.112924462246625,-0.013778980391167
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0739915944316789,-0.0523623268550958,0.109060323450846,-0.0196003783308248
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.079021411395727,-0.0464637870684686,0.108411561134453,-0.0142663836426121
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0437971704309566,0.149421804605444,0.0455118490444033,0.0398419201626224
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0409687736388421,0.147002587178698,0.0409563134413822,0.0415464392048707
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0416260009032546,0.150976846640975,0.0427497869044194,0.0380264406192365
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0467830040911083,0.15083116488939,0.0428038783178768,0.0390479456616804
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0304274988727303,0.00655965262619604,-0.0921669007672419,-0.0693839832061445
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.030837225052522,0.0104971827328091,-0.0856684246573447,-0.0653879230405754
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0322380998506821,0.00648263257442512,-0.0909803678442895,-0.0687839647800532
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0296591670243671,0.00578664268229271,-0.0910945652272903,-0.0707738471948734
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0478818652993521,0.0662666760895902,-0.0682664173305385,0.0124590502540882
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0471676881200741,0.0640440816033632,-0.0701184122336734,0.00886362014141787
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0478975737262446,0.0668822225897717,-0.0683199418068334,0.0125261562970671
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0434892611851576,0.0643981797472191,-0.0626973550711268,0.0114290307695581
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0602819010664908,0.0884883001986196,0.127490663958164,0.0442705917577142
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0651531929698141,0.0829620316621623,0.125788149329981,0.03744095364384
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0611361346831702,0.0869231022223925,0.127838487811942,0.0425144640759188
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0616567116434445,0.0839840162219577,0.131450596339376,0.0368975001447534
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0571354011621919,0.0685519942728016,-0.0881754914863551,-0.0954391658237206
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.058878173393331,0.0725396138777186,-0.0932857142293924,-0.0989156381655788
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0571185398307891,0.0668168589740946,-0.0863527766155285,-0.0954634060779704
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0578190533659028,0.0748795384563581,-0.0891483044748429,-0.0936436366864842
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0682066450423141,0.066021196031449,0.05326169539693,0.0229010580334249
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0667925557404115,0.0661570956842678,0.0525566059447496,0.0223068533086227
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0684501783129047,0.0654082176813965,0.0530978595083717,0.0229288958197327
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0632992902066302,0.0674756824296999,0.051576981920673,0.0195872560367762
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.108974179117652,0.00173453310290192,-0.0810119057919314,0.048360667257712
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.106261811040183,-0.000486008568141132,-0.0790511169124375,0.0453940928574351
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.107970813452656,0.001076622441939,-0.0818939051257365,0.0482063855186776
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.111962790467711,0.00439085528686445,-0.0771693540890327,0.0481167165170267
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0333930601713768,0.100300367508986,0.0469517341911165,0.062026616343312
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0337943710794815,0.102088700295951,0.0401743464240226,0.0663146336498497
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0344593352523682,0.100139801315957,0.0478126180159306,0.0627863866733805
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0288493775601877,0.0957142823155123,0.038164313103242,0.0629067672728902
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0378246564656725,-0.0933626000056914,-0.0100368749983353,-0.0527473532442932
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0353988295539684,-0.0908629413830593,-0.0171107276174165,-0.0455955884180526
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0378734948852822,-0.093064644441905,-0.00976592532968509,-0.0515397550759671
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0361063285472341,-0.0917162867087934,-0.0192196111570846,-0.0464497064255529
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.00915121802928201,0.0490739391602006,-0.000387997170679209,-0.0471601469121388
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.010482379848853,0.0468769436940956,0.000623082589078413,-0.049488626899067
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.00927914086877502,0.0514755184695266,0.00137143587048915,-0.0455235918223076
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.00651195291630113,0.0463343727525771,0.00171213579157703,-0.0517896897879946
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0312580100333094,-0.0262760138439527,-0.00245003395167196,-0.0924245262239333
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0311704820305338,-0.0238360266711967,0.00688727075124728,-0.0911268603955044
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0313016232481459,-0.0262702677756358,-0.00372078871796432,-0.0922576061542567
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0321611518479014,-0.0189348888219381,-0.00053332000899404,-0.0912569709435297
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0631961874538987,0.0546480963674066,-0.00133808322993686,0.0506853814432425
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.064672405277886,0.0498793101126152,0.00184539859995413,0.0526727973774294
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0618198537063164,0.0557514597371092,-0.000671200669350515,0.0517291043812246
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.058458504574229,0.051391127513597,0.00547106281659548,0.0543292410480058
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.127821550525996,-0.191383836865797,0.0222832814903476,-0.227130310131955
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.126873494985741,-0.185663286902523,0.0203111258336055,-0.223251540994584
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.127809538681764,-0.191329241739196,0.0231486208681719,-0.227177964234276
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.127238359957468,-0.19092483362702,0.0152034623755373,-0.229962811141453
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.00650337706395547,0.0923299318829867,0.0225779025462451,-0.0847132257947954
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0084188952377786,0.088296079228605,0.0297063454958287,-0.0847237487146385
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.00652162119293048,0.0922589351793439,0.0224930714539929,-0.0849206999661623
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.00288249546484949,0.0897918621451291,0.023376477655572,-0.085438903284927
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.121432564067216,0.0560559304594056,0.0590884646176916,-0.0106213239432715
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.127495174544567,0.0673813990953604,0.0633877372541021,-0.00509141338116694
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.120857446365418,0.056090991243123,0.0618246776048606,-0.0105129431528402
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.130205308259722,0.0633631794927332,0.0638252562681152,-0.00737674574775111
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0302048000389065,0.0929788442278701,0.00583450849341911,0.126759448809604
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0318498422909592,0.0920753268052108,0.00762338333844505,0.126468518395975
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0320709244789643,0.0914970506146734,0.0054830615947086,0.129816809104348
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0291588081490175,0.0963989830948375,0.00766289034104604,0.132577261397395
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0813290861414867,-0.0357707406560885,0.0373940369671512,0.0225276487386036
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0799536277009673,-0.0316516784090655,0.0423922508895341,0.0227207752136911
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0812963232773439,-0.0349826016436515,0.0374308141142853,0.0227681075918199
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0846343702417598,-0.0334482529869398,0.0368730135831916,0.0289616960949508
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0146461041839162,-0.0397551027182262,0.0685140252682985,-0.0304230882523153
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0122982367605794,-0.0412587556190134,0.0690957165052859,-0.0343874591986204
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0147041978232162,-0.0398339534733523,0.0685787667107693,-0.0303998434406559
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0103645438591845,-0.0432135547721795,0.0682940406504892,-0.0321269308300225
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.110297861927073,-0.164945553302089,-0.117069603971245,-0.174335847334801
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.105190411229807,-0.167488232352066,-0.111865524788018,-0.177225170693478
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.110581542534484,-0.166588962529117,-0.11769596322191,-0.174651392210383
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.107834479256588,-0.16855059191179,-0.114933073119891,-0.17528788788932
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.00900938852827945,-0.0548218798235185,0.0474224257839492,-0.0383570187520605
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.00985784382378416,-0.0499249632210863,0.0433089157861255,-0.0399233579536591
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.00918532686901764,-0.0548340862143565,0.044763816709462,-0.0371230602923307
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.00535018709125415,-0.0547997552457421,0.0477368327495423,-0.0415279302003843
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.00862854069486204,-0.0630688218856915,-0.0643320167759946,-0.133951284469756
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0070526798815828,-0.0579746541059075,-0.0633022975871668,-0.124567493303772
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.00646961012064677,-0.0621027727051281,-0.0645821100938949,-0.138012486654284
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.00821984860825968,-0.0670425906519422,-0.0662920756517531,-0.127944607621623
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0168471936023892,-0.00429443661938307,0.00896817220004569,-7.1715595346437e-05
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0172628539902235,0.00356544161548123,0.00699226985928192,0.0015535571885835
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0167106923845227,-0.00463871857983343,0.00883807039118307,-0.00140406269549548
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.01505745877997,-0.00434943297392058,0.0075800726391786,-9.82446602340771e-05
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.182941653298553,0.0331662745893699,-0.0139622606999514,-0.101288256320309
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.182278004579756,0.0369108749860008,-0.00839433628494865,-0.0998179147009045
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.183071069860502,0.0345713970482707,-0.0140177721200559,-0.101009820439128
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.179799139308483,0.0365679803094859,-0.0133171709207483,-0.0967131449745575
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0658332614988883,-0.0629677124454987,-0.044413741173011,0.0351929261137926
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0627155296346762,-0.0661522319618133,-0.051162314060427,0.0293841987966299
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0640154296625479,-0.0638326613346848,-0.0438139600988946,0.0335825685002592
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.059897871273853,-0.0637752724146306,-0.0488053565714611,0.0371327657113268
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.054515734911441,-0.0271717129284868,0.0137990966641104,0.0396862793659162
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0511970940832591,-0.0247480671186241,0.0136286931469285,0.0369808609734448
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0531478886961658,-0.0279657999530124,0.0146504942564513,0.0403899160197239
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0569033056561239,-0.030147144264792,0.0197090146456236,0.0405989323183717
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0220017821663976,-0.0115281293684156,0.00667853556908926,-0.0607627354938624
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0182397837064756,-0.0150408973238628,0.00777452248328206,-0.0623664914881646
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0220113049814218,-0.0116043739338176,0.00589859096813036,-0.06010795883382
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0142432715666812,-0.0123209139164689,0.00895831491827901,-0.0592269663875097
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.121423653888561,-0.0242024096568773,0.0735981748223799,-0.00260780019213485
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.122051332224067,-0.0250093196898624,0.0756300504388412,0.00391158576697137
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.121676078704406,-0.0247897803891957,0.0729442289215937,-0.00259909738896703
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.123425823260057,-0.0235242063964296,0.0751141964737641,0.000342133039545284
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0764079784705202,0.0968233061858177,-0.0753714060444197,0.0444692541763747
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0750579531910557,0.104352031702141,-0.069232297075893,0.0486770480087944
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0764217134716579,0.0966543401156219,-0.0767641039976404,0.0444923530293431
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0781947432143882,0.0984614276615477,-0.0764986736069269,0.0466655254688474
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.113612509028248,-0.078323267343076,0.0317166139553573,0.011909811436078
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.117536094612837,-0.0804036839244956,0.0307995605996596,0.0158682967621885
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.110287558538489,-0.0767165683282996,0.0247360629941219,0.0135359343962574
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.112071673814404,-0.0786513574598596,0.0305517899027722,0.0185734455603436
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.133359142442538,-0.0770104229238674,-0.178022773478853,-0.00296710997430716
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.135646336442326,-0.0841296826996027,-0.182792485234732,-0.00870013406564107
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.133145842091614,-0.0783936071711016,-0.178328758055532,-0.00445087538391581
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.132573489585016,-0.0850575421943104,-0.179140751029598,-0.0068109092158409
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.13330925831484,-0.0441721645643145,-0.0946586584050316,0.120419610191152
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.13141824920168,-0.0415970502391625,-0.0884802419487942,0.133237643249983
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.135165057439784,-0.0434500463119671,-0.0948910402810161,0.120878975444211
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.133101975522529,-0.0437710878891421,-0.0920129376224966,0.132349350503703
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.094472555654418,-0.0413786353150496,-0.0486049559100555,0.0925209055103327
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0924831399314595,-0.0447917295650791,-0.0543723860719531,0.0906127589404246
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0945279912923149,-0.0408193049120685,-0.0483960929397172,0.0922951555417426
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,-0.0938734821087874,-0.0424637497168493,-0.0462105669764307,0.0879442679044475
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0304255729277764,-0.162454161782972,-0.148201703667803,0.0652223393307627
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0330083757370781,-0.165911893752448,-0.14916298223795,0.0610210160959365
5,"MI DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0304255729277765,-0.162454161782973,-0.148201703667804,0.0652223393307626
5,"Boot DDC",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0280188210667752,-0.159030971132624,-0.148934657146315,0.0647263626185886
5,"MI",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0906290908292699,0.00197188813132759,0.00233455294203676,0.0136669757990817
5,"Boot",200,100,0,0.4,0,0.2,TRUE,40,1000,5,0.0864454209724654,0.00233405748884321,0.00926124706609956,0.0143779452810851
